ANMOIS,APT,FSC,ZON,CAT,MVT,PAX,PEQ,CO2,NOX,COVNM,TSP,annee,mois
201706,LFPG,CC,M,A,966,51222,58080,0.537,1.572,0.173,0.085,2017,06
201706,LFPG,CC,M,B,3477,456679,516530,4.089,16.272,1.592,0.649,2017,06
201706,LFPG,CC,M,C,254,15660,45099,0.614,3.377,0.116,0.097,2017,06
201706,LFPO,LC,I,B,34,3276,3313,0.041,0.160,0.007,0.007,2017,06
201706,LFPO,LC,I,C,389,74369,88797,1.059,6.563,0.165,0.168,2017,06
201706,LFPO,MC,I,A,122,8128,8128,0.074,0.240,0.007,0.012,2017,06
201706,LFPO,MC,I,B,9534,1367316,1377780,10.545,44.060,2.224,1.674,2017,06
201706,LFPO,MC,I,C,240,38769,49262,0.661,3.705,0.336,0.105,2017,06
201706,LFPO,LC,O,C,665,237546,274988,2.637,17.358,0.651,0.419,2017,06
201706,LFPO,CC,M,A,1858,72612,72619,0.525,1.702,0.760,0.083,2017,06
201706,LFPO,CC,M,B,7684,986819,987647,7.378,31.184,1.783,1.171,2017,06
201706,LFPO,CC,M,C,1,0,0,0.002,0.006,0.000,0.000,2017,06
201706,LFRS,LC,I,C,23,4926,5883,0.064,0.298,0.017,0.010,2017,06
201706,LFRS,MC,I,A,382,18311,18312,0.110,0.295,0.103,0.017,2017,06
201706,LFRS,MC,I,B,2409,292108,293002,2.298,9.064,0.554,0.365,2017,06
201706,LFRS,MC,I,C,59,752,9372,0.111,0.637,0.033,0.018,2017,06
201706,LFRS,CC,M,A,177,7324,7324,0.048,0.160,0.094,0.008,2017,06
201706,LFRS,CC,M,B,254,35231,35306,0.239,1.217,0.073,0.038,2017,06
201706,LFRS,CC,M,A,711,25165,25165,0.231,0.770,0.119,0.037,2017,06
201706,LFRS,CC,M,B,1448,176348,176348,1.308,5.067,0.345,0.208,2017,06
201706,LFSB,LC,I,A,8,24,24,0.003,0.006,0.001,0.000,2017,06
201706,LFSB,LC,I,C,32,794,12148,0.136,0.963,0.037,0.022,2017,06
201706,LFSB,MC,I,A,1588,53576,57013,0.527,1.583,0.394,0.084,2017,06
201706,LFSB,MC,I,B,4272,606193,611922,3.963,15.632,0.881,0.629,2017,06
201706,LFSB,MC,I,C,172,0,25896,0.322,1.696,0.094,0.051,2017,06
201706,LFSB,CC,M,A,249,16017,16017,0.071,0.229,0.065,0.011,2017,06
201706,LFSB,CC,M,B,83,6246,6246,0.023,0.076,0.001,0.004,2017,06
201706,LFSB,CC,M,C,67,0,8442,0.104,0.745,0.004,0.016,2017,06
201706,LFSB,CC,M,A,80,178,178,0.025,0.070,0.049,0.004,2017,06
201706,LFSB,CC,M,B,370,57064,57064,0.357,1.313,0.080,0.057,2017,06
201707,LFBD,LC,I,C,16,4374,4379,0.039,0.219,0.012,0.006,2017,07
201707,LFBD,MC,I,A,226,13197,13251,0.100,0.311,0.038,0.016,2017,07
201707,LFBD,MC,I,B,2739,360975,363410,2.426,10.050,0.655,0.385,2017,07
201707,LFBD,CC,M,B,1025,129148,134114,1.031,4.943,0.262,0.164,2017,07
201707,LFBD,CC,M,A,625,19576,19580,0.172,0.551,0.061,0.027,2017,07
201707,LFBD,CC,M,B,1075,142304,142305,0.933,3.824,0.300,0.148,2017,07
201707,LFBD,CC,M,C,40,0,3085,0.076,0.436,0.036,0.012,2017,07
201707,LFBO,LC,I,A,4,13,13,0.003,0.010,0.001,0.000,2017,07
201707,LFBO,LC,I,C,32,6783,7509,0.084,0.393,0.042,0.013,2017,07
201707,LFBO,MC,I,A,464,18808,18838,0.207,0.653,0.084,0.033,2017,07
201707,LFBO,MC,I,B,3731,456524,457909,3.390,13.573,0.997,0.538,2017,07
201707,LFBO,MC,I,C,138,0,21610,0.327,1.749,0.201,0.052,2017,07
201707,LFBO,CC,M,A,31,0,1005,0.007,0.018,0.013,0.001,2017,07
201707,LFBO,CC,M,B,1658,236456,241887,1.687,7.746,0.443,0.268,2017,07
201707,LFBO,CC,M,A,616,29188,29188,0.206,0.682,0.164,0.033,2017,07
201707,LFBO,CC,M,B,942,113423,113423,0.771,3.020,0.314,0.122,2017,07
201707,LFBO,CC,M,C,88,0,11544,0.153,0.802,0.109,0.024,2017,07
201707,LFLL,LC,I,B,9,1274,1274,0.010,0.041,0.002,0.002,2017,07
201707,LFLL,LC,I,C,122,32325,40048,0.453,2.898,0.119,0.072,2017,07
201707,LFLL,MC,I,A,1070,54602,54715,0.429,1.369,0.130,0.068,2017,07
201707,LFLL,MC,I,B,5212,639894,644233,5.001,19.643,1.314,0.794,2017,07
201707,LFLL,MC,I,C,143,8932,31936,0.339,1.823,0.164,0.054,2017,07
201707,LFLL,LC,O,C,8,2623,2623,0.030,0.145,0.005,0.005,2017,07
201707,LFLL,CC,M,A,83,3565,4107,0.039,0.122,0.017,0.006,2017,07
201707,LFLL,CC,M,B,409,48065,50984,0.355,1.509,0.082,0.056,2017,07
201707,LFLL,CC,M,C,68,13929,13954,0.168,1.039,0.019,0.027,2017,07
201707,LFLL,CC,M,A,1211,57752,57774,0.511,1.648,0.269,0.081,2017,07
201707,LFLL,CC,M,B,1621,186904,186905,1.334,5.107,0.492,0.212,2017,07
201707,LFLL,CC,M,C,55,0,4013,0.112,0.668,0.068,0.018,2017,07
201707,LFML,LC,I,A,5,14,14,0.003,0.010,0.001,0.000,2017,07
201707,LFML,LC,I,B,18,2171,2173,0.020,0.077,0.003,0.003,2017,07
201707,LFML,LC,I,C,84,21042,21235,0.219,1.224,0.086,0.035,2017,07
201707,LFML,MC,I,A,546,13617,15406,0.192,0.584,0.186,0.031,2017,07
201707,LFML,MC,I,B,4355,568120,570763,4.393,17.753,1.010,0.697,2017,07
201707,LFML,MC,I,C,158,3303,20534,0.295,1.572,0.080,0.047,2017,07
201707,LFML,LC,O,C,17,5640,5681,0.052,0.301,0.006,0.008,2017,07
201707,LFML,CC,M,A,1,0,56,0.000,0.001,0.001,0.000,2017,07
201707,LFML,CC,M,B,1073,146914,153610,1.166,5.143,0.308,0.185,2017,07
201707,LFML,CC,M,C,63,3731,9570,0.135,0.757,0.023,0.021,2017,07
201707,LFML,CC,M,A,1250,46850,48193,0.338,1.056,0.522,0.054,2017,07
201707,LFML,CC,M,B,1253,147634,156659,1.218,4.801,0.307,0.193,2017,07
201707,LFML,CC,M,C,45,196,434,0.093,0.533,0.044,0.015,2017,07
201707,LFMN,LC,I,A,65,227,227,0.035,0.111,0.007,0.006,2017,07
201707,LFMN,LC,I,B,6,16,16,0.005,0.020,0.002,0.001,2017,07
201707,LFMN,LC,I,C,222,49422,58132,0.786,4.181,0.201,0.125,2017,07
201707,LFMN,MC,I,A,5283,31042,31068,1.243,3.441,2.741,0.197,2017,07
201707,LFMN,MC,I,B,7400,998896,1000278,6.834,27.045,1.781,1.085,2017,07
201707,LFMN,MC,I,C,275,61750,61811,0.763,5.474,0.122,0.121,2017,07
201707,LFMN,CC,M,A,34,2,1025,0.009,0.032,0.015,0.001,2017,07
201707,LFMN,CC,M,B,1656,282569,282671,1.772,8.137,0.442,0.281,2017,07
201707,LFMN,CC,M,C,1,20,20,0.001,0.002,0.000,0.000,2017,07
201707,LFMN,CC,M,A,4411,55375,55441,0.600,1.491,2.185,0.095,2017,07
201707,LFMN,CC,M,B,945,127592,129314,0.884,3.510,0.195,0.140,2017,07
201707,LFOB,MC,I,A,2,86,86,0.001,0.003,0.000,0.000,2017,07
201707,LFOB,MC,I,B,1949,322485,322485,2.023,8.484,0.306,0.321,2017,07
201707,LFOB,CC,M,B,82,12742,12742,0.090,0.372,0.012,0.014,2017,07
201707,LFPG,LC,I,A,2,5,5,0.002,0.006,0.000,0.000,2017,07
201707,LFPG,LC,I,B,124,12705,12995,0.159,0.580,0.052,0.025,2017,07
201707,LFPG,LC,I,C,9651,2563287,3745052,40.436,248.344,17.759,6.418,2017,07
201707,LFPG,MC,I,A,3383,199613,215403,1.490,4.251,0.774,0.237,2017,07
201707,LFPG,MC,I,B,23771,3212217,3288794,25.652,97.610,10.358,4.072,2017,07
201707,LFPG,MC,I,C,2090,255061,681561,6.689,36.627,2.598,1.062,2017,07
201707,LFPG,LC,O,C,205,68243,82947,0.785,5.577,0.375,0.125,2017,07
201707,LFPG,CC,M,A,837,47312,52504,0.440,1.295,0.157,0.070,2017,07
201707,LFPG,CC,M,B,3544,490789,540829,4.172,16.593,1.648,0.662,2017,07
201707,LFPG,CC,M,C,237,17566,39323,0.575,3.220,0.128,0.091,2017,07
201707,LFPO,LC,I,B,39,4183,4234,0.049,0.182,0.010,0.008,2017,07
201707,LFPO,LC,I,C,480,106854,123956,1.379,8.343,0.301,0.219,2017,07
201707,LFPO,MC,I,A,113,8318,8318,0.071,0.230,0.001,0.011,2017,07
201707,LFPO,MC,I,B,10803,1608654,1618073,12.212,50.507,2.584,1.938,2017,07
201707,LFPO,MC,I,C,467,85211,97578,1.296,7.000,0.689,0.206,2017,07
201707,LFPO,LC,O,C,957,359106,398586,3.767,24.245,0.942,0.598,2017,07
201707,LFPO,CC,M,A,1530,62449,62455,0.446,1.440,0.644,0.071,2017,07
201707,LFPO,CC,M,B,6934,927290,928245,6.784,28.389,1.770,1.077,2017,07
201707,LFPO,CC,M,C,1,0,0,0.000,0.000,0.000,0.000,2017,07
201707,LFRS,LC,I,A,3,13,13,0.002,0.005,0.000,0.000,2017,07
201707,LFRS,LC,I,C,19,5239,5664,0.055,0.288,0.007,0.009,2017,07
201707,LFRS,MC,I,A,364,19440,19480,0.095,0.238,0.112,0.015,2017,07
201707,LFRS,MC,I,B,2623,340110,340594,2.483,9.862,0.624,0.394,2017,07
201707,LFRS,MC,I,C,48,0,8381,0.093,0.551,0.021,0.015,2017,07
201707,LFRS,CC,M,A,167,7838,7838,0.044,0.149,0.084,0.007,2017,07
201707,LFRS,CC,M,B,257,38558,38638,0.237,1.176,0.071,0.038,2017,07
201707,LFRS,CC,M,A,539,18941,18941,0.171,0.560,0.091,0.027,2017,07
201707,LFRS,CC,M,B,1274,166271,166271,1.149,4.557,0.352,0.182,2017,07
201707,LFSB,LC,I,A,1,2,2,0.000,0.000,0.000,0.000,2017,07
201707,LFSB,LC,I,C,37,1780,12904,0.162,1.088,0.055,0.026,2017,07
201707,LFSB,MC,I,A,1341,55299,58639,0.459,1.417,0.232,0.073,2017,07
201707,LFSB,MC,I,B,4599,676213,681620,4.298,17.083,0.955,0.682,2017,07
201707,LFSB,MC,I,C,166,1661,26542,0.329,1.740,0.069,0.052,2017,07
201707,LFSB,CC,M,A,215,14597,14621,0.057,0.184,0.046,0.009,2017,07
201707,LFSB,CC,M,B,73,5833,5895,0.020,0.063,0.001,0.003,2017,07
201707,LFSB,CC,M,C,67,0,9833,0.106,0.764,0.004,0.017,2017,07
201707,LFSB,CC,M,A,22,27,27,0.006,0.017,0.014,0.001,2017,07
201707,LFSB,CC,M,B,409,65738,65753,0.418,1.512,0.097,0.066,2017,07
201708,LFBD,LC,I,C,18,4892,4910,0.041,0.229,0.015,0.007,2017,08
201708,LFBD,MC,I,A,240,13596,13596,0.106,0.332,0.056,0.017,2017,08
201708,LFBD,MC,I,B,2775,382019,384489,2.455,10.057,0.653,0.390,2017,08
201708,LFBD,CC,M,B,824,99857,104522,0.814,3.889,0.221,0.129,2017,08
201708,LFBD,CC,M,A,306,11916,11919,0.108,0.348,0.039,0.017,2017,08
201708,LFBD,CC,M,B,958,131699,131699,0.842,3.407,0.251,0.134,2017,08
201708,LFBD,CC,M,C,44,0,3239,0.083,0.482,0.038,0.013,2017,08
201708,LFBO,LC,I,A,3,12,12,0.001,0.005,0.000,0.000,2017,08
201708,LFBO,LC,I,C,35,7340,8129,0.090,0.407,0.043,0.014,2017,08
201708,LFBO,MC,I,A,292,15192,15202,0.143,0.454,0.038,0.023,2017,08
201708,LFBO,MC,I,B,3705,481255,483467,3.339,13.487,0.971,0.530,2017,08
201708,LFBO,MC,I,C,141,386,22523,0.320,1.675,0.212,0.051,2017,08
201708,LFBO,CC,M,A,33,0,942,0.007,0.020,0.013,0.001,2017,08
201708,LFBO,CC,M,B,1308,176266,182912,1.318,6.076,0.353,0.209,2017,08
201708,LFBO,CC,M,A,432,24164,24191,0.137,0.448,0.086,0.022,2017,08
201708,LFBO,CC,M,B,725,93064,93452,0.608,2.368,0.251,0.097,2017,08
201708,LFBO,CC,M,C,99,0,13309,0.178,0.939,0.116,0.028,2017,08
201708,LFLL,LC,I,B,8,1259,1259,0.010,0.039,0.002,0.002,2017,08
201708,LFLL,LC,I,C,127,35327,44617,0.471,2.978,0.124,0.075,2017,08
201708,LFLL,MC,I,A,676,37639,37666,0.258,0.790,0.114,0.041,2017,08
201708,LFLL,MC,I,B,5260,669020,674335,4.964,19.602,1.223,0.788,2017,08
201708,LFLL,MC,I,C,144,8755,28587,0.332,1.785,0.150,0.053,2017,08
201708,LFLL,LC,O,C,10,3059,3059,0.033,0.178,0.010,0.005,2017,08
201708,LFLL,CC,M,A,88,4224,4532,0.042,0.131,0.012,0.007,2017,08
201708,LFLL,CC,M,B,413,47432,50466,0.348,1.477,0.079,0.055,2017,08
201708,LFLL,CC,M,C,72,14262,14392,0.176,1.096,0.018,0.028,2017,08
201708,LFLL,CC,M,A,838,43421,43495,0.336,1.105,0.138,0.053,2017,08
201708,LFLL,CC,M,B,1166,137703,138033,0.986,3.762,0.355,0.157,2017,08
201708,LFLL,CC,M,C,58,0,3454,0.110,0.681,0.059,0.017,2017,08
201708,LFML,LC,I,A,5,22,22,0.003,0.011,0.002,0.000,2017,08
201708,LFML,LC,I,B,17,2309,2312,0.018,0.070,0.003,0.003,2017,08
201708,LFML,LC,I,C,83,22264,22452,0.222,1.226,0.069,0.035,2017,08
201708,LFML,MC,I,A,436,12642,14360,0.169,0.509,0.173,0.027,2017,08
201708,LFML,MC,I,B,4374,591154,593757,4.324,17.558,1.005,0.686,2017,08
201708,LFML,MC,I,C,188,6213,25341,0.364,1.957,0.106,0.058,2017,08
201708,LFML,LC,O,C,18,5640,5640,0.055,0.308,0.007,0.009,2017,08
201708,LFML,CC,M,A,4,1,135,0.001,0.003,0.003,0.000,2017,08
201708,LFML,CC,M,B,906,118995,127010,0.985,4.363,0.269,0.156,2017,08
201708,LFML,CC,M,C,54,3998,7751,0.128,0.753,0.024,0.020,2017,08
201708,LFML,CC,M,A,933,39805,41186,0.269,0.848,0.483,0.043,2017,08
201708,LFML,CC,M,B,1300,155638,163726,1.251,4.915,0.307,0.199,2017,08
201708,LFML,CC,M,C,46,0,0,0.093,0.530,0.046,0.015,2017,08
201708,LFMN,LC,I,A,76,302,302,0.040,0.135,0.007,0.006,2017,08
201708,LFMN,LC,I,B,9,112,112,0.010,0.045,0.002,0.002,2017,08
201708,LFMN,LC,I,C,227,57025,67731,0.795,4.204,0.286,0.126,2017,08
201708,LFMN,MC,I,A,5218,36214,36215,1.214,3.304,2.757,0.193,2017,08
201708,LFMN,MC,I,B,7204,981801,982938,6.657,26.623,1.732,1.057,2017,08
201708,LFMN,MC,I,C,198,42423,42466,0.517,4.225,0.054,0.082,2017,08
201708,LFMN,CC,M,A,39,2,911,0.009,0.027,0.015,0.001,2017,08
201708,LFMN,CC,M,B,1513,244360,244471,1.608,7.293,0.388,0.255,2017,08
201708,LFMN,CC,M,A,3906,58006,58118,0.559,1.449,1.886,0.089,2017,08
201708,LFMN,CC,M,B,873,122871,124512,0.840,3.362,0.192,0.133,2017,08
201708,LFMN,CC,M,C,1,50,50,0.009,0.056,0.063,0.001,2017,08
201708,LFOB,MC,I,B,1957,333032,333033,2.078,8.738,0.314,0.330,2017,08
201708,LFOB,CC,M,B,78,12175,12175,0.087,0.369,0.012,0.014,2017,08
201708,LFPG,LC,I,A,2,0,0,0.001,0.004,0.001,0.000,2017,08
201708,LFPG,LC,I,B,140,13928,14143,0.182,0.662,0.065,0.029,2017,08
201708,LFPG,LC,I,C,9633,2571926,3698614,40.566,248.635,17.960,6.439,2017,08
201708,LFPG,MC,I,A,3378,187659,204436,1.484,4.230,0.837,0.236,2017,08
201708,LFPG,MC,I,B,24114,3203171,3274025,26.456,101.096,10.494,4.199,2017,08
201708,LFPG,MC,I,C,2155,257881,653549,6.780,37.011,2.624,1.076,2017,08
201708,LFPG,LC,O,C,210,68735,82700,0.817,5.760,0.407,0.130,2017,08
201708,LFPG,CC,M,A,940,51457,57336,0.483,1.415,0.165,0.077,2017,08
201708,LFPG,CC,M,B,3610,483326,542670,4.185,16.546,1.688,0.664,2017,08
201708,LFPG,CC,M,C,249,18036,41772,0.597,3.278,0.142,0.095,2017,08
201708,LFPO,LC,I,B,37,4212,4255,0.043,0.171,0.008,0.007,2017,08
201708,LFPO,LC,I,C,490,113394,130228,1.291,7.694,0.274,0.205,2017,08
201708,LFPO,MC,I,A,71,4273,4273,0.045,0.144,0.002,0.007,2017,08
201708,LFPO,MC,I,B,10574,1618733,1626913,12.314,50.212,2.710,1.955,2017,08
201708,LFPO,MC,I,C,431,79591,89337,1.165,6.363,0.494,0.185,2017,08
201708,LFPO,LC,O,C,964,364433,402157,3.867,24.555,1.022,0.614,2017,08
201708,LFPO,CC,M,A,998,45971,45981,0.371,1.174,0.449,0.059,2017,08
201708,LFPO,CC,M,B,5901,747223,747978,6.070,24.354,1.750,0.963,2017,08
201708,LFPO,CC,M,C,1,0,0,0.002,0.006,0.000,0.000,2017,08
201708,LFRS,LC,I,A,1,1,1,0.001,0.004,0.000,0.000,2017,08
201708,LFRS,LC,I,C,20,6553,6590,0.061,0.342,0.008,0.010,2017,08
201708,LFRS,MC,I,A,308,18519,18549,0.074,0.163,0.107,0.012,2017,08
201708,LFRS,MC,I,B,2595,360485,360514,2.461,9.849,0.617,0.391,2017,08
201708,LFRS,MC,I,C,56,0,7679,0.103,0.609,0.021,0.016,2017,08
201708,LFRS,CC,M,A,182,10568,10571,0.047,0.159,0.086,0.007,2017,08
201708,LFRS,CC,M,B,256,38541,38610,0.237,1.184,0.074,0.038,2017,08
201708,LFRS,CC,M,A,330,14085,14085,0.129,0.415,0.046,0.020,2017,08
201708,LFRS,CC,M,B,1161,158769,158769,1.072,4.331,0.363,0.170,2017,08
201708,LFSB,LC,I,A,3,8,8,0.001,0.002,0.000,0.000,2017,08
201708,LFSB,LC,I,C,36,2661,9992,0.131,0.827,0.042,0.021,2017,08
201708,LFSB,MC,I,A,1258,49457,52839,0.426,1.309,0.242,0.068,2017,08
201708,LFSB,MC,I,B,4635,693480,699419,4.286,16.882,0.935,0.680,2017,08
201708,LFSB,MC,I,C,128,2280,23659,0.256,1.412,0.034,0.041,2017,08
201708,LFSB,CC,M,A,171,11477,11477,0.055,0.173,0.018,0.009,2017,08
201708,LFSB,CC,M,B,79,6299,6299,0.020,0.062,0.000,0.003,2017,08
201708,LFSB,CC,M,C,74,0,8037,0.115,0.833,0.005,0.018,2017,08
201708,LFSB,CC,M,A,16,22,22,0.005,0.013,0.012,0.001,2017,08
201708,LFSB,CC,M,B,406,65207,65207,0.403,1.493,0.087,0.064,2017,08
201709,LFBD,LC,I,C,18,5019,5031,0.044,0.252,0.013,0.007,2017,09
201709,LFBD,MC,I,A,198,9556,9556,0.076,0.231,0.055,0.012,2017,09
201709,LFBD,MC,I,B,2417,305416,307668,2.138,8.785,0.545,0.339,2017,09
201709,LFBD,MC,I,C,1,129,129,0.004,0.029,0.000,0.001,2017,09
201709,LFBD,CC,M,A,2,179,179,0.000,0.000,0.000,0.000,2017,09
201709,LFBD,CC,M,B,1049,118252,123186,1.055,5.038,0.265,0.168,2017,09
201709,LFBD,CC,M,A,723,21873,21876,0.200,0.642,0.062,0.032,2017,09
201709,LFBD,CC,M,B,1082,136499,136515,0.946,3.866,0.297,0.150,2017,09
201709,LFBD,CC,M,C,42,125,3114,0.077,0.400,0.044,0.012,2017,09
201709,LFBO,LC,I,A,2,14,14,0.001,0.005,0.000,0.000,2017,09
201709,LFBO,LC,I,C,36,6369,8275,0.101,0.465,0.032,0.016,2017,09
201709,LFBO,MC,I,A,524,20869,20886,0.226,0.704,0.154,0.036,2017,09
201709,LFBO,MC,I,B,3435,389338,391464,3.107,12.485,0.907,0.493,2017,09
201709,LFBO,MC,I,C,237,496,41058,0.540,2.801,0.366,0.086,2017,09
201709,LFBO,LC,O,C,1,0,344,0.007,0.049,0.001,0.001,2017,09
201709,LFBO,CC,M,A,34,48,1070,0.008,0.021,0.014,0.001,2017,09
201709,LFBO,CC,M,B,2073,267665,274747,2.100,9.423,0.528,0.333,2017,09
201709,LFBO,CC,M,C,2,0,200,0.004,0.026,0.001,0.001,2017,09
201709,LFBO,CC,M,A,862,37126,37126,0.309,1.025,0.197,0.049,2017,09
201709,LFBO,CC,M,B,1043,117208,117208,0.844,3.319,0.351,0.134,2017,09
201709,LFBO,CC,M,C,128,180,21586,0.234,1.200,0.155,0.037,2017,09
201709,LFLL,LC,I,C,112,26489,34613,0.405,2.545,0.137,0.064,2017,09
201709,LFLL,MC,I,A,1177,56274,56332,0.433,1.363,0.189,0.069,2017,09
201709,LFLL,MC,I,B,4685,543230,549113,4.360,17.121,1.097,0.692,2017,09
201709,LFLL,MC,I,C,135,5722,29587,0.308,1.685,0.126,0.049,2017,09
201709,LFLL,LC,O,C,8,2051,2051,0.025,0.138,0.003,0.004,2017,09
201709,LFLL,CC,M,A,84,3543,4068,0.038,0.122,0.013,0.006,2017,09
201709,LFLL,CC,M,B,408,42824,46286,0.346,1.485,0.072,0.055,2017,09
201709,LFLL,CC,M,C,62,9659,9659,0.151,0.931,0.009,0.024,2017,09
201709,LFLL,CC,M,A,1495,69334,69374,0.583,1.897,0.345,0.093,2017,09
201709,LFLL,CC,M,B,1708,184485,184573,1.404,5.456,0.529,0.223,2017,09
201709,LFLL,CC,M,C,58,0,4158,0.106,0.667,0.048,0.017,2017,09
201709,LFML,LC,I,A,6,19,19,0.004,0.013,0.001,0.001,2017,09
201709,LFML,LC,I,B,18,1748,1752,0.020,0.079,0.004,0.003,2017,09
201709,LFML,LC,I,C,76,18529,18977,0.198,1.093,0.063,0.031,2017,09
201709,LFML,MC,I,A,476,11592,13322,0.161,0.500,0.170,0.026,2017,09
201709,LFML,MC,I,B,3937,474523,476784,3.813,15.473,0.879,0.605,2017,09
201709,LFML,MC,I,C,180,7472,27685,0.370,1.949,0.123,0.059,2017,09
201709,LFML,LC,O,C,19,5385,5427,0.056,0.316,0.009,0.009,2017,09
201709,LFML,CC,M,B,1102,135424,142826,1.193,5.194,0.307,0.189,2017,09
201709,LFML,CC,M,C,72,3425,10778,0.164,1.007,0.024,0.026,2017,09
201709,LFML,CC,M,A,1196,42781,44127,0.344,1.087,0.511,0.055,2017,09
201709,LFML,CC,M,B,1271,139453,148133,1.245,4.870,0.302,0.198,2017,09
201709,LFML,CC,M,C,46,0,14,0.093,0.483,0.058,0.015,2017,09
201709,LFMN,LC,I,A,48,157,157,0.027,0.095,0.005,0.004,2017,09
201709,LFMN,LC,I,B,11,53,53,0.009,0.033,0.002,0.001,2017,09
201709,LFMN,LC,I,C,216,44247,55912,0.758,3.984,0.108,0.120,2017,09
201709,LFMN,MC,I,A,4569,23281,23281,0.899,2.381,2.215,0.143,2017,09
201709,LFMN,MC,I,B,6352,805044,806153,5.717,22.800,1.445,0.907,2017,09
201709,LFMN,MC,I,C,184,35963,36083,0.483,3.957,0.048,0.077,2017,09
201709,LFMN,CC,M,A,35,7,930,0.008,0.023,0.013,0.001,2017,09
201709,LFMN,CC,M,B,1727,261664,261789,1.823,8.282,0.407,0.289,2017,09
201709,LFMN,CC,M,C,1,10,10,0.002,0.020,0.000,0.000,2017,09
201709,LFMN,CC,M,A,2378,44479,44545,0.409,1.148,1.154,0.065,2017,09
201709,LFMN,CC,M,B,960,121701,123673,0.882,3.575,0.198,0.140,2017,09
201709,LFMN,CC,M,C,1,0,0,0.001,0.002,0.000,0.000,2017,09
201709,LFOB,MC,I,A,1,27,27,0.000,0.000,0.001,0.000,2017,09
201709,LFOB,MC,I,B,1860,303826,303826,1.966,8.119,0.305,0.312,2017,09
201709,LFOB,CC,M,B,68,10404,10404,0.075,0.327,0.011,0.012,2017,09
201709,LFPG,LC,I,A,1,0,0,0.001,0.005,0.000,0.000,2017,09
201709,LFPG,LC,I,B,116,9739,9992,0.148,0.537,0.048,0.023,2017,09
201709,LFPG,LC,I,C,8846,2261339,3422767,37.539,228.576,16.788,5.959,2017,09
201709,LFPG,MC,I,A,3536,205354,222234,1.647,4.690,0.766,0.261,2017,09
201709,LFPG,MC,I,B,22835,2961189,3039553,25.088,94.386,10.344,3.982,2017,09
201709,LFPG,MC,I,C,1958,209419,627816,6.277,33.993,2.402,0.996,2017,09
201709,LFPG,LC,O,C,137,41445,55800,0.569,4.117,0.242,0.090,2017,09
201709,LFPG,CC,M,A,1,0,51,0.001,0.003,0.000,0.000,2017,09
201709,LFPG,CC,M,A,950,50619,56452,0.524,1.546,0.171,0.083,2017,09
201709,LFPG,CC,M,B,3479,452807,516913,4.152,16.329,1.603,0.659,2017,09
201709,LFPG,CC,M,C,249,13841,44747,0.599,3.334,0.118,0.095,2017,09
201709,LFPO,LC,I,B,40,4476,4526,0.050,0.193,0.009,0.008,2017,09
201709,LFPO,LC,I,C,370,73417,86163,1.069,6.572,0.154,0.170,2017,09
201709,LFPO,MC,I,A,115,7857,7857,0.069,0.226,0.002,0.011,2017,09
201709,LFPO,MC,I,B,10060,1479687,1489364,11.161,46.748,2.286,1.772,2017,09
201709,LFPO,MC,I,C,357,62750,72870,0.993,5.539,0.429,0.158,2017,09
201709,LFPO,LC,O,C,673,222627,266545,2.618,16.964,0.627,0.416,2017,09
201709,LFPO,CC,M,A,1696,58921,58925,0.510,1.656,0.607,0.081,2017,09
201709,LFPO,CC,M,B,7120,854567,855388,6.801,28.676,1.645,1.079,2017,09
201709,LFPO,CC,M,C,3,848,848,0.008,0.045,0.002,0.001,2017,09
201709,LFRS,LC,I,C,16,4948,4986,0.049,0.273,0.006,0.008,2017,09
201709,LFRS,MC,I,A,367,17607,17830,0.110,0.292,0.116,0.017,2017,09
201709,LFRS,MC,I,B,2365,294774,295113,2.247,8.933,0.558,0.357,2017,09
201709,LFRS,MC,I,C,49,0,7920,0.096,0.590,0.020,0.015,2017,09
201709,LFRS,CC,M,A,174,7337,7338,0.046,0.157,0.082,0.007,2017,09
201709,LFRS,CC,M,B,251,36044,36099,0.232,1.151,0.070,0.037,2017,09
201709,LFRS,CC,M,A,823,29718,29718,0.252,0.832,0.126,0.040,2017,09
201709,LFRS,CC,M,B,1322,162942,162947,1.204,4.786,0.414,0.191,2017,09
201709,LFSB,LC,I,A,3,5,5,0.002,0.008,0.000,0.000,2017,09
201709,LFSB,LC,I,B,2,183,183,0.002,0.009,0.000,0.000,2017,09
201709,LFSB,LC,I,C,39,2077,12313,0.154,1.033,0.043,0.024,2017,09
201709,LFSB,MC,I,A,1389,55595,59069,0.480,1.484,0.212,0.076,2017,09
201709,LFSB,MC,I,B,4430,643501,648125,4.118,16.236,0.898,0.654,2017,09
201709,LFSB,MC,I,C,207,929,28782,0.401,2.390,0.052,0.064,2017,09
201709,LFSB,CC,M,A,241,15005,15005,0.068,0.222,0.059,0.011,2017,09
201709,LFSB,CC,M,B,74,5404,5404,0.020,0.066,0.001,0.003,2017,09
201709,LFSB,CC,M,C,65,0,8336,0.101,0.723,0.004,0.016,2017,09
201709,LFSB,CC,M,A,25,130,130,0.007,0.022,0.009,0.001,2017,09
201709,LFSB,CC,M,B,360,55113,55113,0.348,1.279,0.082,0.055,2017,09
201709,LFSB,CC,M,C,1,0,0,0.001,0.002,0.000,0.000,2017,09
201710,LFBD,LC,I,C,10,2560,2566,0.023,0.125,0.009,0.004,2017,10
201710,LFBD,MC,I,A,168,7914,7930,0.069,0.215,0.029,0.011,2017,10
